price,levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
18503,730.0,HYUNDAI,2016,Sedan,Yes,LPG,1.6,30312,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
12388,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
2901,642.0,AUDI,2012,Sedan,Yes,Petrol,2.0,177512,4.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
16004,890.0,KIA,2016,Sedan,Yes,Petrol,2.0,43618,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
45473,,BMW,2009,Jeep,Yes,Petrol,3.0,170000,6.0,Tiptronic,4x4,2-3,Left wheel,Blue,10,0,17
13485,,BMW,2004,Jeep,Yes,Petrol,2.5,164000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,8,0,22
26657,,HYUNDAI,2016,Sedan,No,Petrol,2.0,1624000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,10
17249,,FORD,2017,Hatchback,No,Petrol,1.6,52000,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,9
20385,,TOYOTA,2012,Hatchback,No,Petrol,1.8,210000,4.0,Automatic,Front,2-3,Left wheel,White,0,0,14
1725,924.0,VOLKSWAGEN,2017,Sedan,Yes,Petrol,1.8,48579,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,9
22580,1172.0,TOYOTA,2011,Jeep,Yes,Petrol,3.5,368064,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,15
39389,639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,80186,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,12
1019,1203.0,CHEVROLET,2011,Coupe,Yes,Petrol,3.6,166318,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,0,15
19946,528.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,58317,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
314,753.0,HYUNDAI,2012,Sedan,Yes,Petrol,2.4,323883,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,14
39201,,MERCEDES-BENZ,2010,Coupe,Yes,Petrol,5.5,67000,12.0,Tiptronic,Rear,4-5,Left wheel,White,12,1,16
2430,1598.0,MERCEDES-BENZ,2008,Sedan,Yes,Diesel,3.0,175614,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,18
9722,,TOYOTA,2007,Sedan,No,Petrol,1.5,116800,4.0,Tiptronic,Front,2-3,Right-hand drive,Brown,2,0,19
12000,,NISSAN,2003,Minivan,No,Petrol,3.5,170000,6.0,Automatic,Front,2-3,Left wheel,Sky blue,0,0,23
52991,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,136663,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
3293,475.0,CHEVROLET,2012,Hatchback,Yes,Hybrid,1.4,126419,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,14
9408,1236.0,HONDA,2011,Hatchback,No,Hybrid,1.3,151000,4.0,Tiptronic,Front,2-3,Right-hand drive,Blue,2,0,15
34497,934.0,TOYOTA,2015,Sedan,No,Petrol,2.5,74000,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,11
9408,,MITSUBISHI,2003,Coupe,Yes,Petrol,3.0,0,6.0,Manual,Front,4-5,Left wheel,Grey,6,0,23
60,,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,100000,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,14
15053,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,269972,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
12777,583.0,CHEVROLET,2011,Sedan,Yes,Petrol,1.6,167776,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
19130,,JEEP,2005,Jeep,Yes,LPG,4.7,2034,8.0,Automatic,4x4,2-3,Left wheel,Black,12,0,21
27065,640.0,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,181796,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
2650,,OPEL,1995,Sedan,No,Petrol,1.8,284018,4.0,Manual,Front,2-3,Left wheel,Grey,2,0,31
3920,645.0,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,326325,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
18817,891.0,FORD,2016,Hatchback,Yes,Petrol,2.0,74000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,10
10976,,MERCEDES-BENZ,1998,Sedan,No,Petrol,1.8,140000,4.0,Automatic,Rear,2-3,Left wheel,Silver,4,0,28
16308,911.0,KIA,2010,Jeep,Yes,Diesel,2.2,74000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
14426,,VOLKSWAGEN,2010,Sedan,Yes,Petrol,2.5,130400,5.0,Tiptronic,Front,2-3,Left wheel,White,8,0,16
470,1018.0,BMW,2011,Sedan,Yes,Petrol,3.0,249147,6.0,Automatic,4x4,2-3,Left wheel,Blue,12,0,15
9722,,SUZUKI,2006,Sedan,Yes,Petrol,1.5,130000,4.0,Automatic,Front,2-3,Right-hand drive,White,2,0,20
16308,687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,57559,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
3293,780.0,CHEVROLET,2019,Sedan,Yes,Petrol,1.4,20040,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,7
13485,751.0,HYUNDAI,2013,Sedan,Yes,Hybrid,2.4,96165,4.0,Automatic,Front,2-3,Left wheel,Blue,8,0,13
47042,1055.0,LEXUS,2013,Sedan,Yes,Petrol,3.5,94000,6.0,Tiptronic,4x4,2-3,Left wheel,Brown,8,0,13
8154,1111.0,HONDA,2012,Universal,No,Hybrid,1.3,116000,4.0,Variator,Front,2-3,Right-hand drive,White,2,0,14
24462,505.0,BMW,2018,Sedan,Yes,Hybrid,2.0,45525,4.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,8
39891,694.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.2,81000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
20385,,MERCEDES-BENZ,1987,Jeep,No,Diesel,2.2,243567,4.0,Manual,4x4,2-3,Left wheel,Black,0,0,39
11133,394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
18189,,JEEP,2007,Jeep,Yes,CNG,3.7,208000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,8,0,19
784,394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,102397,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
16621,1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.5,119379,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,15
19130,1194.0,TOYOTA,2013,Sedan,Yes,Petrol,4.0,57554,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,13
11760,924.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.7,332077,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
14740,,MERCEDES-BENZ,2003,Sedan,Yes,LPG,5.0,22500,8.0,Tiptronic,Rear,2-3,Left wheel,White,12,0,23
706,1091.0,FORD,2016,Sedan,Yes,Petrol,2.5,135810,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,10
18817,609.0,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,2-3,Left wheel,White,12,0,8
5331,,OPEL,2000,Coupe,No,Petrol,1.6,0,4.0,Manual,Front,4-5,Left wheel,Blue,6,0,26
188,382.0,CHEVROLET,2017,Hatchback,Yes,Hybrid,1.5,125358,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,9
52665,1017.0,HYUNDAI,2017,Jeep,Yes,Diesel,2.0,113195,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,9
46728,1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
17249,900.0,HYUNDAI,2015,Sedan,Yes,Petrol,2.4,68728,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,11
470,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,3.5,229904,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
18826,530.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.6,88694,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
24123,1099.0,SSANGYONG,2010,Jeep,Yes,Diesel,2.7,113724,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
18189,,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,512000,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,16
9095,,HONDA,2000,Jeep,No,Petrol,1.6,181000,4.0,Variator,4x4,2-3,Right-hand drive,Silver,2,0,26
784,779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,78670,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
1019,917.0,BMW,2013,Jeep,Yes,Diesel,3.0,137802,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,13
12083,862.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.5,43224,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,15
15053,528.0,FORD,2014,Jeep,No,Petrol,1.6,0,4.0,Automatic,4x4,2-3,Left wheel,Blue,0,0,12
314,2410.0,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,6.2,274771,8.0,Automatic,Rear,2-3,Left wheel,White,12,0,16
282,639.0,BMW,2014,Sedan,Yes,Petrol,2.0,181659,4.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
1960,584.0,NISSAN,2014,Sedan,Yes,Petrol,1.8,81587,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
282,640.0,AUDI,2013,Sedan,Yes,Petrol,2.0,157584,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,13
12544,1246.0,FORD,2008,Jeep,Yes,Hybrid,2.3,156000,4.0,Automatic,4x4,2-3,Left wheel,Green,6,0,18
1960,585.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.8,177590,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,13
14897,1249.0,TOYOTA,2017,Jeep,Yes,Petrol,2.5,56893,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,9
392,761.0,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,267165,4.0,Automatic,Front,2-3,Left wheel,White,12,0,16
627,1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
3136,639.0,HYUNDAI,2014,Sedan,Yes,Petrol,2.0,104085,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,12
37799,777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,77850,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
862,259.0,CHEVROLET,2014,Jeep,Yes,Hybrid,1.4,133195,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,12
13799,,TOYOTA,2008,Hatchback,Yes,Hybrid,1.5,137000,4.0,Automatic,Front,2-3,Left wheel,Golden,6,0,18
35570,1091.0,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,77227,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
35344,934.0,HYUNDAI,2015,Universal,Yes,Diesel,2.5,90660,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
314,2070.0,TOYOTA,2018,Jeep,Yes,Petrol,4.0,0,6.0,Automatic,Front,2-3,Left wheel,Black,12,0,8
6115,,OPEL,1999,Goods wagon,No,Diesel,2.0,400000,4.0,Manual,Front,2-3,Left wheel,Silver,4,1,27
4500,,OPEL,1999,Sedan,No,Petrol,1.8,1000,4.0,Manual,Front,2-3,Left wheel,Grey,4,0,27
4600,,BMW,1996,Sedan,Yes,Petrol,2.8,0,6.0,Manual,Rear,2-3,Left wheel,Silver,4,0,30
10976,1185.0,FORD,2009,Jeep,Yes,Hybrid,2.5,184000,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,17
862,751.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.4,175790,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,13
31361,,TOYOTA,2015,Sedan,Yes,Hybrid,2.5,163000,6.0,Automatic,Front,2-3,Left wheel,White,0,0,11
34836,770.0,HYUNDAI,2016,Jeep,Yes,Diesel,1.7,106553,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
31675,1018.0,BMW,2011,Jeep,Yes,Diesel,3.0,205717,6.0,Tiptronic,4x4,2-3,Left wheel,Grey,12,1,15
40983,639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,120871,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
5645,751.0,KIA,2013,Sedan,Yes,Hybrid,2.4,100000,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
50178,1714.0,TOYOTA,2017,Minivan,No,Petrol,3.5,75000,6.0,Automatic,Front,2-3,Left wheel,Golden,0,0,9
19757,,CITROEN,2011,Hatchback,Yes,Petrol,1.6,128000,4.0,Automatic,Front,2-3,Right-hand drive,Grey,8,1,15
12027,502.0,HONDA,2013,Hatchback,Yes,Petrol,1.5,113000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
13328,1481.0,AUDI,2017,Sedan,Yes,Petrol,3.0,44642,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,9
15367,475.0,CHEVROLET,2012,Sedan,Yes,Petrol,1.4,61100,4.0,Tiptronic,Front,2-3,Left wheel,Red,12,1,14
14021,,FORD,2011,Hatchback,Yes,Petrol,2.0,130000,4.0,Automatic,Front,2-3,Left wheel,Red,8,0,15
17562,,TOYOTA,2009,Hatchback,Yes,Hybrid,1.8,2005000,4.0,Variator,Front,2-3,Left wheel,White,8,0,17
14500,,PORSCHE,2004,Jeep,Yes,Petrol,4.5,315430,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,22
1019,1275.0,JEEP,2019,Sedan,Yes,Petrol,2.4,24805,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,7
9565,1091.0,TOYOTA,2016,Jeep,Yes,Petrol,2.5,60677,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,10
27889,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,138000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
21012,751.0,TOYOTA,2013,Sedan,Yes,Petrol,2.4,77182,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,13
2117,155.0,VOLKSWAGEN,2015,Hatchback,Yes,Petrol,0.2,237930,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
15053,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,309174,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
12548,308.0,HONDA,2015,Hatchback,Yes,Hybrid,1.5,98937,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
27162,730.0,CHEVROLET,2016,Jeep,Yes,Diesel,1.6,118365,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
784,917.0,BMW,2013,Sedan,Yes,Diesel,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,13
1333,779.0,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,138355,5.0,Automatic,Front,2-3,Left wheel,Grey,12,0,13
6500,874.0,VOLKSWAGEN,2013,Hatchback,No,Petrol,1.0,14300,3.0,Tiptronic,Front,2-3,Right-hand drive,White,2,0,13
17484,583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,128147,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
17923,707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,172000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
31361,394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,144000,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
42337,639.0,BMW,2014,Sedan,Yes,Petrol,2.0,144000,4.0,Tiptronic,Rear,2-3,Left wheel,White,12,1,12
5802,790.0,DAEWOO,2009,Sedan,Yes,Petrol,1.6,84818,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,17
28000,,TOYOTA,2018,Jeep,Yes,Petrol,1.8,12987,5.0,Tiptronic,Front,>5,Left wheel,Blue,12,0,8
282,333.0,FORD,2014,Sedan,Yes,Hybrid,2.0,0,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,12
2587,753.0,HYUNDAI,2012,Sedan,Yes,Hybrid,2.4,277614,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
45473,1588.0,TOYOTA,2007,Jeep,No,Diesel,2.5,212001,4.0,Manual,4x4,2-3,Left wheel,Silver,6,1,19
50,,TOYOTA,2012,Hatchback,No,Hybrid,1.8,120000,4.0,Automatic,Front,2-3,Left wheel,White,8,0,14
21975,707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,193873,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
2274,777.0,TOYOTA,2014,Sedan,Yes,Petrol,2.5,53675,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,12
470,831.0,HYUNDAI,2011,Jeep,Yes,Hybrid,2.4,278989,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,15
24148,777.0,SUBARU,2014,Jeep,No,Petrol,2.5,55000,4.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
69807,831.0,HONDA,2018,Sedan,Yes,Petrol,1.5,22237,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,8
8781,,MERCEDES-BENZ,2000,Sedan,No,Diesel,2.2,309000,4.0,Automatic,Rear,2-3,Left wheel,Silver,8,0,26
20385,707.0,MITSUBISHI,2011,Jeep,No,Petrol,2.0,95000,4.0,Automatic,4x4,2-3,Left wheel,Blue,10,0,15
31047,1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,132349,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,12
18189,,LINCOLN,2006,Jeep,Yes,Petrol,5.4,6000,8.0,Tiptronic,4x4,2-3,Left wheel,White,10,1,20
862,1104.0,AUDI,2015,Jeep,Yes,Petrol,3.0,264014,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
6743,1079.0,JAGUAR,2018,Jeep,Yes,Petrol,2.0,10782,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,8
19757,697.0,HYUNDAI,2015,Sedan,No,Petrol,1.8,57000,4.0,Automatic,Front,>5,Left wheel,Black,10,0,11
28000,1017.0,BMW,2017,Sedan,Yes,Diesel,2.0,48578,4.0,Automatic,Front,>5,Left wheel,Sky blue,12,0,9
1490,831.0,HYUNDAI,2011,Sedan,Yes,Hybrid,2.4,202637,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,15
15681,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,263886,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
29166,,HYUNDAI,2017,Sedan,Yes,Petrol,2.0,33100,4.0,Automatic,Front,2-3,Left wheel,Blue,6,0,9
20698,831.0,HYUNDAI,2017,Sedan,Yes,LPG,1.6,120000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
15053,584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,83000,4.0,Automatic,Front,2-3,Left wheel,Black,6,0,12
706,761.0,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,73402,4.0,Automatic,Front,2-3,Left wheel,White,12,0,16
21639,,FORD,2015,Sedan,No,Petrol,2.5,174400,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
39201,,FORD,2015,Coupe,Yes,Petrol,2.3,80000,6.0,Tiptronic,Rear,4-5,Left wheel,Black,10,1,11
10036,1110.0,HONDA,2013,Hatchback,No,Hybrid,1.3,101000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,4,0,13
20385,585.0,TOYOTA,2013,Sedan,No,Hybrid,1.8,105000,4.0,Automatic,Front,2-3,Left wheel,White,0,0,13
706,585.0,TOYOTA,2013,Hatchback,Yes,Hybrid,1.8,105328,4.0,Automatic,Front,2-3,Left wheel,White,12,0,13
53188,930.0,HYUNDAI,2018,Jeep,Yes,Diesel,1.7,17101,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
26657,915.0,BMW,2014,Sedan,Yes,Petrol,3.0,170000,6.0,Automatic,4x4,2-3,Left wheel,Black,12,1,12
8467,,VAZ,1999,Sedan,No,Petrol,1.6,440000,4.0,Manual,Rear,2-3,Left wheel,Carnelian red,0,0,27
10976,562.0,CHEVROLET,2015,Sedan,No,Petrol,1.4,76800,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,1,11
627,1624.0,TOYOTA,2009,Sedan,Yes,Hybrid,3.5,297378,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,17
7213,919.0,BMW,2012,Jeep,Yes,Diesel,3.0,274098,6.0,Automatic,4x4,2-3,Left wheel,White,0,0,14
25716,,BMW,2008,Jeep,Yes,Petrol,3.0,160000,6.0,Tiptronic,4x4,2-3,Left wheel,Beige,6,0,18
31204,764.0,KIA,2016,Sedan,Yes,Diesel,1.7,30574,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
10976,,FORD,2001,Microbus,No,Diesel,2.0,230000,4.0,Manual,Front,2-3,Left wheel,White,2,1,25
31361,,SUZUKI,1982,Jeep,No,Petrol,0.8,29500,3.0,Manual,4x4,4-5,Left wheel,Blue,1,0,44
13485,,OPEL,2007,Goods wagon,No,Diesel,1.7,260000,4.0,Manual,Front,2-3,Left wheel,Silver,8,1,19
6899,,OPEL,1999,Hatchback,No,CNG,1.6,180000,4.0,Manual,Front,2-3,Left wheel,Silver,6,0,27
15053,,VOLKSWAGEN,2011,Sedan,Yes,Petrol,2.5,188800,5.0,Tiptronic,Front,2-3,Left wheel,Blue,0,0,15
5018,1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,167222,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
11992,761.0,CHEVROLET,2010,Sedan,Yes,Petrol,1.8,147398,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
12388,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
22580,,MAZDA,2013,Sedan,Yes,Petrol,2.5,135000,4.0,Tiptronic,Front,2-3,Left wheel,Red,6,0,13
549,765.0,MERCEDES-BENZ,2015,Sedan,Yes,Petrol,2.0,54549,4.0,Automatic,Rear,2-3,Left wheel,Blue,12,0,11
7213,,MERCEDES-BENZ,1999,Universal,No,Petrol,2.8,248592,6.0,Automatic,Rear,2-3,Left wheel,Silver,8,0,27
5331,,MERCEDES-BENZ,2002,Hatchback,Yes,Petrol,1.9,123000,4.0,Automatic,Front,2-3,Right-hand drive,Black,6,0,24
2666,1018.0,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
13485,878.0,TOYOTA,2009,Hatchback,No,Hybrid,1.8,167219,4.0,Automatic,Front,2-3,Left wheel,White,8,0,17
21326,,BMW,2009,Sedan,Yes,Petrol,3.0,171000,6.0,Tiptronic,Rear,2-3,Left wheel,Black,10,0,17
4077,751.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.4,104557,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,13
56136,1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50963,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
9408,1413.0,HONDA,2011,Hatchback,No,Petrol,1.5,39333,4.0,Variator,Front,2-3,Right-hand drive,Silver,8,0,15
19444,642.0,KIA,2012,Sedan,Yes,Petrol,2.0,67000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,12,0,14
26528,777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,183731,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
12858,,HONDA,2013,Hatchback,No,Hybrid,1.3,145000,4.0,Automatic,Front,2-3,Right-hand drive,White,4,0,13
23521,919.0,BMW,2012,Sedan,Yes,Petrol,3.0,140096,6.0,Tiptronic,Rear,2-3,Left wheel,Black,12,0,14
17562,1356.0,LEXUS,2014,Jeep,Yes,Petrol,4.6,146218,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,12
2195,934.0,TOYOTA,2015,Sedan,Yes,Petrol,2.5,106989,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,11
10976,,BMW,2006,Hatchback,No,Diesel,1.9,136000,4.0,Manual,Rear,2-3,Left wheel,Silver,6,1,20
5018,1624.0,MERCEDES-BENZ,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,17
39226,1017.0,HYUNDAI,2017,Jeep,Yes,Diesel,2.0,133808,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
33908,639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,175126,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,12
15681,1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,275240,8.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,16
12231,878.0,TOYOTA,2009,Sedan,Yes,Hybrid,1.8,138942,4.0,Automatic,Front,2-3,Left wheel,Red,8,0,17
627,1058.0,MERCEDES-BENZ,2012,Sedan,Yes,Diesel,3.5,318285,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
13172,779.0,VOLKSWAGEN,2013,Sedan,No,Petrol,2.5,103000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,13
42052,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,113588,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
10976,521.0,CHEVROLET,2011,Sedan,No,Petrol,1.4,131200,4.0,Automatic,Front,2-3,Left wheel,Red,6,0,15
26657,,MERCEDES-BENZ,2005,Sedan,Yes,Petrol,5.0,205000,8.0,Tiptronic,Rear,2-3,Left wheel,Silver,9,0,21
9722,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,684618,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
22063,836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,167512,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
784,382.0,CHEVROLET,2017,Hatchback,Yes,Hybrid,1.5,81440,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,9
33214,640.0,HYUNDAI,2013,Jeep,Yes,Diesel,2.0,79730,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
7997,2566.0,FORD,2018,Jeep,Yes,Petrol,5.0,39576,8.0,Automatic,Rear,2-3,Left wheel,Black,12,0,8
220,919.0,BMW,2012,Jeep,Yes,Diesel,3.0,273962,6.0,Automatic,4x4,2-3,Left wheel,White,0,0,14
9252,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,498170,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
5175,1327.0,NISSAN,2018,Sedan,Yes,Petrol,2.5,147947,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,8
2000,,VOLKSWAGEN,1986,Coupe,No,Petrol,1.8,0,4.0,Manual,Front,4-5,Left wheel,Green,0,0,40
2822,629.0,NISSAN,2015,Jeep,Yes,Petrol,1.6,103498,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
75266,1017.0,LEXUS,2017,Jeep,Yes,Petrol,2.0,24000,4.0,Tiptronic,4x4,2-3,Left wheel,Black,10,1,9
