levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
,OPEL,1997,Goods wagon,No,CNG,1.6,0,4.0,Manual,Front,2-3,Left wheel,White,2,0,29
,FORD,2008,Coupe,No,Petrol,4.6,129600,8.0,Manual,Rear,4-5,Left wheel,Blue,4,0,18
,MITSUBISHI,2000,Jeep,No,CNG,2.0,160000,4.0,Automatic,Rear,2-3,Left wheel,Silver,2,0,26
707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,191668,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,51211,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
,MINI,2014,Universal,Yes,Petrol,1.6,88000,4.0,Manual,Front,2-3,Left wheel,Red,6,0,12
447.0,HONDA,2013,Hatchback,Yes,Hybrid,1.3,143597,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,13
2080.0,FORD,2000,Microbus,No,Diesel,2.5,193000,4.0,Manual,Rear,2-3,Left wheel,Carnelian red,2,1,26
1750.0,TOYOTA,2008,Jeep,Yes,Hybrid,3.3,334414,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,18
,CHEVROLET,2012,Sedan,No,Petrol,1.4,57600,4.0,Tiptronic,Front,2-3,Left wheel,Silver,8,1,14
,TOYOTA,2008,Hatchback,No,Hybrid,1.5,182000,2.0,Automatic,Front,2-3,Left wheel,Brown,6,0,18
779.0,TOYOTA,2013,Sedan,No,Petrol,2.5,98000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,13
,FORD,1990,Microbus,No,Diesel,2.5,10000,4.0,Manual,Rear,4-5,Left wheel,White,0,0,36
562.0,CHEVROLET,2015,Sedan,Yes,Petrol,1.4,68235,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,11
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,122497,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
,HONDA,2010,Hatchback,No,Hybrid,1.3,113000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,16
,TOYOTA,2012,Sedan,No,Hybrid,1.5,147431,3.0,Tiptronic,Front,2-3,Right-hand drive,White,5,0,14
687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,101387,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
1850.0,MERCEDES-BENZ,2008,Sedan,Yes,Diesel,3.5,494317,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,18
1327.0,TOYOTA,2018,Sedan,Yes,Petrol,2.5,43381,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,8
880.0,HYUNDAI,2018,Sedan,Yes,Petrol,1.6,36470,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,8
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,154900,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
,HONDA,2007,Universal,No,Petrol,2.0,121000,4.0,Automatic,4x4,2-3,Right-hand drive,Silver,4,0,19
,BMW,1997,Sedan,Yes,Petrol,1.6,3100,4.0,Manual,Rear,2-3,Left wheel,Red,4,0,29
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,371964,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
1405.0,BMW,2009,Jeep,Yes,Diesel,3.0,262072,6.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,17
1277.0,HYUNDAI,2018,Sedan,Yes,Petrol,2.4,45494,4.0,Automatic,Front,2-3,Left wheel,White,12,0,8
732.0,HONDA,2018,Hatchback,Yes,Petrol,1.3,2635,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,8
833.0,CHEVROLET,2015,Jeep,Yes,Diesel,2.2,92825,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,11
,MERCEDES-BENZ,1998,Sedan,No,CNG,2.0,0,4.0,Manual,Rear,2-3,Left wheel,Silver,4,0,28
,FORD,1997,Sedan,Yes,Petrol,1.6,11000,4.0,Manual,Front,2-3,Left wheel,Green,8,0,29
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,64691,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,BMW,2003,Jeep,Yes,Diesel,3.0,280000,6.0,Tiptronic,4x4,2-3,Left wheel,Grey,6,1,23
753.0,TOYOTA,2012,Sedan,Yes,Petrol,2.4,113000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,8,0,14
,DODGE,2006,Minivan,No,LPG,3.3,135000,6.0,Automatic,Front,2-3,Left wheel,Blue,12,0,20
,BMW,2002,Sedan,Yes,Petrol,2.5,11111,4.0,Automatic,Rear,2-3,Left wheel,Silver,6,0,24
,OPEL,1998,Sedan,No,Petrol,1.6,2800000,1.0,Manual,Front,2-3,Left wheel,Blue,1,0,28
1017.0,HONDA,2017,Sedan,Yes,Petrol,2.0,28899,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
994.0,OPEL,2008,Hatchback,No,Petrol,1.8,168000,4.0,Manual,Front,2-3,Left wheel,Black,4,0,18
1018.0,HYUNDAI,2011,Sedan,Yes,LPG,3.0,42561,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
155.0,VOLKSWAGEN,2015,Hatchback,Yes,Petrol,0.2,237930,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
,BMW,2007,Coupe,Yes,Petrol,3.5,130000,6.0,Manual,Rear,4-5,Right-hand drive,Black,8,1,19
1055.0,MERCEDES-BENZ,2013,Jeep,Yes,Petrol,3.5,127416,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,13
836.0,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,100000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
,TOYOTA,2003,Minivan,No,Petrol,2.0,3552100,4.0,Automatic,Front,2-3,Right-hand drive,Black,5,0,23
1024.0,HYUNDAI,2010,Minivan,Yes,Diesel,2.5,124850,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
,MERCEDES-BENZ,1998,Minivan,Yes,CNG,2.3,300000,4.0,Manual,Front,2-3,Left wheel,Black,8,0,28
1249.0,HYUNDAI,2017,Minivan,Yes,Diesel,2.5,15602,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
1051.0,KIA,2016,Sedan,No,Petrol,2.4,910000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,10
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,154847,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
585.0,TOYOTA,2013,Sedan,No,Hybrid,1.8,98000,4.0,Variator,Front,2-3,Left wheel,Grey,12,0,13
702.0,OPEL,2009,Hatchback,No,Petrol,1.4,140000,4.0,Manual,Front,2-3,Left wheel,Red,6,0,17
640.0,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,181796,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,180000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
,NISSAN,2006,Sedan,No,Petrol,2.3,155000,4.0,Automatic,Front,2-3,Left wheel,Black,6,0,20
,VOLKSWAGEN,1997,Goods wagon,No,Diesel,1.9,194000,4.0,Manual,Front,4-5,Left wheel,Blue,2,0,29
,MITSUBISHI,2006,Jeep,No,Petrol,0.7,314000,3.0,Manual,4x4,4-5,Right-hand drive,Silver,2,0,20
,CITROEN,2006,Sedan,No,Diesel,1.6,0,4.0,Manual,Front,2-3,Left wheel,Blue,4,0,20
,MERCEDES-BENZ,1997,Sedan,No,Petrol,1.8,11111111,4.0,Manual,Rear,2-3,Left wheel,Silver,2,0,29
1202.0,HYUNDAI,2017,Jeep,No,Petrol,2.4,62400,4.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,0,9
1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,129931,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,173490,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
777.0,TOYOTA,2014,Sedan,Yes,Petrol,2.5,96000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,10,0,12
640.0,HYUNDAI,2013,Jeep,Yes,Diesel,2.0,95000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
,BMW,1997,Sedan,No,Petrol,2.5,225142,6.0,Automatic,Rear,2-3,Left wheel,Black,2,0,29
779.0,TOYOTA,2013,Sedan,No,Hybrid,2.5,119000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,12,0,13
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,122426,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50963,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
,HONDA,1996,Jeep,No,CNG,2.0,240000,4.0,Automatic,Front,2-3,Right-hand drive,Carnelian red,4,0,30
,SUBARU,2016,Sedan,Yes,Petrol,2.5,135933,4.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,0,10
584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,66000,4.0,Tiptronic,Front,2-3,Left wheel,White,8,0,12
934.0,FORD,2015,Sedan,Yes,Petrol,2.5,182302,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,11
604.0,PORSCHE,2016,Jeep,Yes,Hybrid,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,10
271.0,TOYOTA,2014,Hatchback,No,Hybrid,1.5,152000,4.0,Variator,Front,2-3,Left wheel,Silver,8,0,12
1268.0,TOYOTA,2012,Sedan,No,Hybrid,1.5,121000,4.0,Automatic,Front,2-3,Right-hand drive,Blue,2,0,14
,TOYOTA,2014,Hatchback,Yes,Hybrid,1.8,75621,4.0,Automatic,Front,2-3,Left wheel,Blue,11,0,12
,TOYOTA,2009,Hatchback,No,Hybrid,1.8,111111,4.0,Tiptronic,Front,2-3,Left wheel,Green,4,0,17
831.0,CHEVROLET,2017,Jeep,Yes,Diesel,1.6,71400,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
,VAZ,1988,Sedan,No,Petrol,0.3,0,4.0,Manual,Rear,2-3,Left wheel,Yellow,0,0,38
,VOLKSWAGEN,1995,Sedan,No,CNG,1.8,1101001,4.0,Manual,Front,2-3,Left wheel,White,1,0,31
1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,155821,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
531.0,HYUNDAI,2012,Hatchback,Yes,Diesel,1.6,151136,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
751.0,KIA,2013,Sedan,Yes,Petrol,2.4,92000,12.0,Tiptronic,Front,2-3,Left wheel,Silver,8,0,13
1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,167222,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
595.0,HONDA,2015,Hatchback,Yes,Petrol,1.5,14000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
831.0,SSANGYONG,2017,Jeep,Yes,Petrol,1.6,81348,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,60000,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,0,12
690.0,LEXUS,2016,Jeep,Yes,Hybrid,3.5,59858,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,10
501.0,TOYOTA,2014,Sedan,Yes,Petrol,1.5,51000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
1018.0,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.0,290501,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
,FORD,1998,Microbus,No,Diesel,2.5,0,6.0,Manual,Rear,>5,Left wheel,White,2,1,28
,MAZDA,2003,Hatchback,No,Diesel,1.4,0,4.0,Manual,Front,2-3,Left wheel,Silver,0,1,23
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,263886,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
583.0,NISSAN,2011,Jeep,No,Petrol,1.6,126117,4.0,Tiptronic,Front,2-3,Left wheel,Brown,0,1,15
,MERCEDES-BENZ,1999,Sedan,Yes,Petrol,5.0,10000,8.0,Automatic,Rear,2-3,Left wheel,Green,12,0,27
779.0,HYUNDAI,2013,Minivan,Yes,Diesel,2.5,69315,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,574647,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
836.0,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,115363,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,16
640.0,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,166016,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,13
,JEEP,2003,Jeep,Yes,Petrol,4.0,161600,6.0,Automatic,4x4,2-3,Left wheel,Black,4,0,23
584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,176000,4.0,Automatic,Front,2-3,Left wheel,Golden,6,0,12
862.0,TOYOTA,2011,Sedan,Yes,Petrol,2.5,174790,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
,FORD,1998,Microbus,No,Diesel,2.5,12345,4.0,Manual,Rear,2-3,Left wheel,White,2,0,28
639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,389854,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
2056.0,LEXUS,2012,Sedan,Yes,Petrol,2.5,43000,4.0,Automatic,Front,2-3,Right-hand drive,Black,6,0,14
1391.0,MERCEDES-BENZ,2012,Jeep,Yes,Petrol,4.7,155313,8.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
,BMW,1998,Coupe,Yes,Petrol,3.2,11111,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,4,0,28
,TOYOTA,2003,Minivan,No,Petrol,2.0,250000,4.0,Variator,Front,2-3,Right-hand drive,Silver,2,0,23
642.0,HYUNDAI,2012,Jeep,Yes,Diesel,2.0,99748,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
,CHEVROLET,2007,Jeep,Yes,Petrol,1.7,11000,4.0,Manual,4x4,2-3,Left wheel,Black,6,0,19
1714.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,3.5,39814,6.0,Automatic,Rear,2-3,Left wheel,Black,0,0,9
779.0,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,80000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,8,0,13
640.0,FORD,2013,Sedan,Yes,Hybrid,2.0,173000,4.0,Automatic,Front,2-3,Left wheel,Silver,8,0,13
781.0,VOLKSWAGEN,2012,Sedan,Yes,Petrol,2.5,81115,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,14
781.0,TOYOTA,2012,Jeep,No,Petrol,2.5,159901,4.0,Automatic,Front,2-3,Left wheel,Brown,12,0,14
779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,80000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,13
585.0,CHEVROLET,2013,Sedan,Yes,Petrol,1.8,95112,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
765.0,VOLKSWAGEN,2015,Sedan,No,Petrol,2.0,103000,4.0,Tiptronic,Front,2-3,Left wheel,White,8,0,11
730.0,HYUNDAI,2016,Sedan,Yes,Diesel,1.6,33017,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
503.0,HONDA,2012,Sedan,Yes,Hybrid,1.5,146403,4.0,Automatic,Front,2-3,Left wheel,White,0,0,14
,LEXUS,2013,Hatchback,Yes,Hybrid,1.8,153600,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
,TOYOTA,2012,Hatchback,No,Hybrid,1.8,59000,4.0,Variator,Front,2-3,Left wheel,Black,12,0,14
730.0,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,79845,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
585.0,TOYOTA,2013,Sedan,Yes,Hybrid,1.8,298248,4.0,Automatic,Front,2-3,Left wheel,White,12,0,13
,OPEL,2001,Goods wagon,No,Diesel,1.7,236424,4.0,Manual,Front,4-5,Left wheel,White,2,0,25
,BMW,1998,Sedan,Yes,Petrol,2.8,124000,6.0,Manual,Rear,2-3,Left wheel,Black,0,0,28
639.0,JEEP,2014,Jeep,Yes,Petrol,2.0,66534,4.0,Automatic,4x4,2-3,Left wheel,Black,8,0,12
,TOYOTA,2008,Hatchback,Yes,Hybrid,1.5,248392,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,18
1292.0,BMW,2016,Jeep,Yes,Petrol,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,10
,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,65000,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
,BMW,1999,Sedan,No,Petrol,2.8,26000,6.0,Manual,Rear,2-3,Left wheel,Black,6,0,27
,OPEL,2004,Hatchback,No,Petrol,1.6,191576,4.0,Manual,Front,2-3,Left wheel,Black,6,0,22
862.0,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,61142,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
,NISSAN,2012,Hatchback,No,Petrol,1.8,160000,4.0,Automatic,Front,2-3,Left wheel,Black,2,0,14
,MERCEDES-BENZ,1998,Universal,No,Petrol,2.0,200000,4.0,Manual,Rear,2-3,Left wheel,Black,2,0,28
1327.0,NISSAN,2011,Jeep,Yes,Petrol,4.0,79633,6.0,Automatic,4x4,2-3,Left wheel,Silver,6,0,15
,HONDA,2000,Coupe,Yes,Petrol,1.6,2530,4.0,Manual,Front,4-5,Left wheel,White,2,0,26
1107.0,OPEL,2007,Sedan,Yes,Diesel,1.7,200000,4.0,Manual,Front,2-3,Left wheel,Grey,12,1,19
,BMW,2014,Coupe,Yes,Petrol,2.0,110000,4.0,Automatic,Rear,4-5,Left wheel,White,8,1,12
,JEEP,2004,Jeep,Yes,LPG,4.0,363200,6.0,Automatic,4x4,2-3,Left wheel,Blue,4,0,22
382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,100747,4.0,Automatic,Front,2-3,Left wheel,Green,0,0,11
862.0,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,45984,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
730.0,SSANGYONG,2016,Jeep,Yes,Diesel,1.6,35163,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,10
779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,308694,4.0,Automatic,Front,2-3,Left wheel,Grey,11,0,13
333.0,FORD,2014,Hatchback,Yes,Hybrid,2.0,50100,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
,SUBARU,2008,Jeep,Yes,Petrol,3.6,300000,6.0,Automatic,4x4,2-3,Left wheel,Brown,8,0,18
,LEXUS,2010,Sedan,Yes,Petrol,2.5,79000,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,16
645.0,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,246480,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,15
629.0,HYUNDAI,2015,Sedan,Yes,Petrol,1.6,48424,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
917.0,BMW,2013,Sedan,Yes,Diesel,3.0,0,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,13
1324.0,TOYOTA,2010,Jeep,Yes,Hybrid,3.3,300366,6.0,Automatic,4x4,2-3,Left wheel,Blue,12,0,16
1946.0,NISSAN,2017,Sedan,Yes,Petrol,4.0,81757,6.0,Automatic,Rear,2-3,Left wheel,Red,12,0,9
585.0,LEXUS,2013,Hatchback,Yes,Hybrid,1.8,115000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,1,13
753.0,CHEVROLET,2012,Jeep,Yes,Petrol,2.4,233733,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,14
687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,111280,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,120000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
1091.0,CHEVROLET,2016,Sedan,Yes,Petrol,2.5,129459,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
,NISSAN,2004,Jeep,No,Petrol,2.5,313000,4.0,Automatic,Front,2-3,Left wheel,Green,0,0,22
,HONDA,2003,Hatchback,No,Petrol,1.5,209000,4.0,Tiptronic,4x4,2-3,Right-hand drive,White,2,0,23
777.0,TOYOTA,2014,Sedan,Yes,Petrol,2.5,132000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,12,0,12
475.0,CHEVROLET,2012,Sedan,No,Petrol,1.4,156800,4.0,Automatic,Front,2-3,Left wheel,Red,8,1,14
475.0,CHEVROLET,2012,Hatchback,Yes,Hybrid,1.4,162190,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,14
1267.0,TOYOTA,2013,Hatchback,Yes,Hybrid,1.5,130000,4.0,Variator,Front,2-3,Right-hand drive,Red,8,0,13
,FORD,1998,Goods wagon,No,Diesel,1.8,123654,4.0,Manual,Front,2-3,Left wheel,Green,0,0,28
,TOYOTA,2007,Sedan,No,Petrol,1.3,145000,4.0,Automatic,Front,2-3,Left wheel,Silver,2,0,19
586.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.8,240560,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,14
784.0,HONDA,2017,Hatchback,Yes,Petrol,1.5,26166,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
,MERCEDES-BENZ,1995,Sedan,No,Petrol,1.8,0,4.0,Automatic,Front,2-3,Left wheel,Blue,2,0,31
,FORD,1996,Microbus,No,Diesel,2.5,335000,4.0,Manual,Rear,4-5,Left wheel,White,0,0,30
971.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.2,130279,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,10
1017.0,HYUNDAI,2017,Sedan,No,Petrol,2.0,60659,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,9
1079.0,HYUNDAI,2018,Jeep,Yes,Diesel,2.0,49396,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
,VOLKSWAGEN,2009,Sedan,Yes,Petrol,2.5,130000,8.0,Tiptronic,Rear,2-3,Left wheel,White,12,0,17
1055.0,MERCEDES-BENZ,2013,Sedan,Yes,Diesel,3.5,107800,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,13
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,150000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,15
2225.0,LEXUS,2017,Jeep,Yes,Petrol,4.6,69918,8.0,Automatic,4x4,2-3,Left wheel,White,12,0,9
,BMW,2009,Jeep,Yes,Petrol,4.4,154774,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,17
528.0,HYUNDAI,2014,Hatchback,Yes,Petrol,1.6,71589,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
473.0,CHEVROLET,2014,Sedan,Yes,Petrol,1.4,156992,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
780.0,CHEVROLET,2019,Sedan,Yes,Petrol,1.4,78771,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,7
658.0,OPEL,2009,Hatchback,No,Diesel,1.3,181179,4.0,Manual,Front,2-3,Left wheel,Black,10,1,17
1017.0,HONDA,2017,Coupe,Yes,Petrol,2.0,57895,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
,TOYOTA,2012,Sedan,No,Hybrid,1.8,130000,4.0,Variator,Front,2-3,Left wheel,Grey,8,0,14
,SUBARU,2013,Jeep,No,Petrol,2.5,240000,4.0,Tiptronic,4x4,2-3,Left wheel,Green,10,0,13
707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,172392,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
697.0,HYUNDAI,2015,Sedan,Yes,Petrol,1.8,57000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,11
382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,100747,4.0,Automatic,Front,2-3,Left wheel,Green,0,0,11
,VOLKSWAGEN,2007,Sedan,Yes,Petrol,2.5,198245,5.0,Automatic,Front,2-3,Left wheel,Black,10,0,19
,HONDA,2004,Sedan,No,CNG,1.7,135000,4.0,Variator,Front,2-3,Right-hand drive,White,2,0,22
639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,335782,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
873.0,MITSUBISHI,2014,Hatchback,No,Petrol,1.0,10000,4.0,Automatic,Front,2-3,Right-hand drive,White,4,0,12
781.0,TOYOTA,2012,Sedan,No,Petrol,2.5,75000,4.0,Tiptronic,Front,2-3,Left wheel,White,8,0,14
,SCION,2010,Hatchback,No,Petrol,1.8,203000,4.0,Automatic,Front,2-3,Left wheel,White,8,0,16
,MITSUBISHI,2003,Jeep,No,Petrol,2.0,180000,4.0,Automatic,4x4,2-3,Left wheel,White,4,0,23
,HONDA,2005,Hatchback,No,Petrol,1.3,201800,4.0,Automatic,Front,2-3,Right-hand drive,White,4,0,21
1047.0,HYUNDAI,2007,Sedan,Yes,Petrol,1.6,128354,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,19
765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,63323,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,11
,BMW,2008,Jeep,Yes,Petrol,3.0,125000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,18
1324.0,TOYOTA,2010,Sedan,Yes,Hybrid,3.3,226198,6.0,Automatic,4x4,2-3,Left wheel,Green,12,0,16
473.0,CHEVROLET,2014,Sedan,No,Petrol,1.4,70222,4.0,Tiptronic,Front,2-3,Left wheel,Silver,10,0,12
530.0,NISSAN,2013,Jeep,Yes,Petrol,1.6,166013,4.0,Automatic,Front,2-3,Left wheel,White,0,0,13
,MINI,2011,Jeep,Yes,Petrol,1.6,119416,4.0,Manual,Front,2-3,Left wheel,Blue,12,0,15
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,115312,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
831.0,KIA,2011,Jeep,Yes,Petrol,2.4,0,4.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,15
765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,100369,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
474.0,CHEVROLET,2013,Hatchback,Yes,Hybrid,1.4,181360,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,13
749.0,HYUNDAI,2014,Sedan,Yes,Petrol,2.4,76566,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,12
,BMW,2008,Hatchback,No,Petrol,1.6,11111,2.0,Automatic,Rear,2-3,Right-hand drive,Red,6,0,18
475.0,CHEVROLET,2012,Sedan,No,Petrol,1.4,122488,4.0,Tiptronic,Front,2-3,Left wheel,Golden,16,1,14
475.0,CHEVROLET,2012,Jeep,Yes,Hybrid,1.4,188419,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,14
,MERCEDES-BENZ,2005,Jeep,Yes,Petrol,5.0,200000,8.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,0,21
